Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4202346637,https://www.linkedin.com/jobs/view/4202346637,Pending,Unknown,2025-04-08 20:06:18.070582,Found a Bad Word in About Job,"
About the job
About Grace
At Grace, we’re on a mission to improve cost accuracy for the construction industry. To achieve this, we’re reimagining what the pricing experience should look like for construction and infrastructure delivery. We’re a team that takes on hard, messy problems with fresh perspectives. We prioritize building strong foundations over quick hacks, and we don’t shy away from challenges. Since our launch in November 2024, users have completed over 3,600 estimations totaling $247M in value using Grace. We've also been featured by BuiltWorlds, one of the leading voices in construction technology.


About the role
We’re hiring a Founding Engineer – Frontend Focus to join us on this journey. This is a foundational role that will shape not just the product, but the engineering culture and processes as we grow. You’ll help define our technical direction, influence architectural decisions, and help establish the bar for execution speed and code quality.
This role is ideal for someone who thrives in early-stage environments and wants to build core systems from the ground up—while contributing to team growth, values, and product direction.


What we are looking for 
You are a full stack engineer with a deep strength in frontend development. You're passionate about building intuitive, fast, user-friendly web apps. You enjoy solving complex problems and turning abstract ideas into elegant software. If you’ve worked on 0-to-1 product development, that’s a huge plus.


Technical skills:
Strong expertise in React and TypeScript
Solid understanding of data structures, relationships, and modeling
Comfortable contributing to both frontend and backend decisions (e.g. API design, data contracts)
Familiarity with Ruby on Rails is a plus


You might be a good fit if you:
Think like a builder—you love to code, ship, learn, and iterate quickly
Have strong system design skills and can break down complex specs into scalable architecture
Communicate clearly, collaborate well, and bring others into your thinking
Good instincts for when to prioritize speed versus long-term robustness


What we value
We care just as much about how we work as what we build. We're looking for someone who:
Is humble, kind, and collaborative—a true thought partner without ego
Cares about the whole team’s success, not just their own lane
Is hungry and resilient—ready to roll up their sleeves in a fast-paced, dynamic environment
Believes in seeking the truth, not being “right”
Finds meaning in creating tangible value for real users, not just chasing shiny headlines


Logistics
Full-time, contract basis first
Remote-friendly
Being located in the Bay Area is a strong plus


Our philosophy
We’ve seen firsthand how “growth at all costs” can derail a company. We’re building differently—focusing on long-term sustainability and customer value. Our goal is to create a profitable business where great people love the work they do, and where we retain control over how our product and company evolve.

If you're looking for a mission-driven environment where you can shape both the product and the culture—and if you’re motivated by solving real problems for real users—we’d love to meet you.

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4197129690,https://www.linkedin.com/jobs/view/4197129690,Pending,Unknown,2025-04-08 20:06:31.201439,Found a Bad Word in About Job,"
About the job
Title: Software Engineer III
Location: Santa Monica, California
Duration: 6 months
Compensation: $70.00-$80.00 hr
Work Requirements: US Citizen, GC Holders or Authorized to Work in the U.S.
 
Skillset / Experience:
  7+ years as a software engineer building and operating software at scale
Strong proficiency in Java programming language
Experience designing and implementing distributed systems with many service integrations
Proven experience defining a technical vision, and socializing it across an organization
Proven ability to communicate technical information to non-technical audiences
Experience playing League of Legends or VALORANT. Demonstrated famliarity with core game mechanics and around-game systems.
Experience with Spring Boot and GraphQL
Experience with dockerized development and deployment environments (AWS, Kubernetes)
Experience with API Gateway technologies
Experience with Business Process Automation frameworks (temporal.io, Camunda, etc)
Our benefits package includes: (EXCLUDE on perm placements)
Comprehensive medical benefits
Competitive pay, 401(k)
Retirement plan
…and much more!
About INSPYR Solutions


Technology is our focus and quality is our commitment. As a national expert in delivering flexible technology and talent solutions, we strategically align industry and technical expertise with our clients’ business objectives and cultural needs. Our solutions are tailored to each client and include a wide variety of professional services, project, and talent solutions. By always striving for excellence and focusing on the human aspect of our business, we work seamlessly with our talent and clients to match the right solutions to the right opportunities. Learn more about us at inspyrsolutions.com.
 
INSPYR Solutions provides Equal Employment Opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, INSPYR Solutions complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities.


 
Desired Skills and Experience
SOFTWARE ENGINEER
SOFTWARE DEVELOPMENT
JAVA
SPRING BOOT
GRAPH QL
API

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4193234167,https://www.linkedin.com/jobs/view/4193234167,Pending,Unknown,2025-04-08 20:06:47.897487,Found a Bad Word in About Job,"
About the job
We are a small company in the aerospace industry, developing and producing wiring testing system for qualifying the interconnection integrity of aerospace products, military systems. This job is 100% onsite and US citizen only.

Responsibilities
Develop desktop applications.
Analyze and maintain existing software applications.
Discover and fix programming bugs.
Customer support.

Qualifications
Bachelor's degree in Computer Science or Computer Engineering.
C++ and C#.
Embedded system (Linux and FPGA).
Communication skill and problem solving skill.

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4203858036,https://www.linkedin.com/jobs/view/4203858036,Pending,Unknown,2025-04-08 20:07:00.346920,Found a Bad Word in About Job,"
About the job
Description: 
As a Technology Lead, you will play a crucial role in developing, testing, and maintaining both existing and new applications, ensuring seamless integration with third-party systems. Reporting to the Senior Manager of Software Development for Enterprise Platforms, you will collaborate closely with solution architects, other developers, product owners, and fellow team members.
Responsibilities:
Develop and implement code for front-end and back-end systems using Azure cloud technologies.
Participate in the design and documentation process for each sprint and release deliverable.
Analyze user stories, provide level of effort estimates, and size stories appropriately.
Apply Object-Oriented Design and Analysis (OOA and OOD) principles.
Follow Agile Scrum methodology and participate in ceremonies.
Troubleshoot and resolve defects.
Stay updated with emerging technologies.
Collaborate with team members and contribute to knowledge sharing.
Lead a team of developers to deliver effective business solutions.
Knowledge, Skills, and Abilities:
Proficient in SQL Server (DB Design, Query Optimization, Indexing).
Experience with PostgreSQL DB and integration with .Net Core.
Hands-on experience with Azure resources (App Services, Function Apps, Logic Apps, etc.).
Familiarity with Agile development.
Prior experience as a Technology Lead.
Proficient in Git and Azure DevOps.
Strong communication and collaboration skills.
Ability to quickly learn new technologies.
Education & Experience:
Master’s degree in Computer Science, Engineering, Information Systems, or equivalent.
8–10 years of experience with .NET and Azure cloud technologies.

About Dexian, LLC:
Dexian is a leading provider of staffing, IT, and workforce solutions with over 12,000 employees and 70 locations worldwide. As one of the largest IT staffing companies and the 2nd largest minority-owned staffing company in the U.S., Dexian was formed in 2023 through the merger id DISYS and Signature Consultants. Combining the best elements of its core companies, Dexian’s platform connects talents, technology, and organizations to produce game-changing results that help everyone achieve their ambitions and goals.
Dexian’s brands include Dexian DISYS, Dexian Signature Consultants, Dexian Government Solutions, Dexian Talent Development, and Dexian IT Solutions. Visit and Dexian IT Solutions. Visit www.dexian.com to learn more.
Dexian is an Equal Opportunity Employer that recruits and hires qualified candidates without regard to race, religion, sex, sexual orientation, gender identity, age, national origin, ancestry, citizenship, disability, or veteran status.
EEO Employer:
Dexian are equal opportunity employers. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age sexual orientations, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristics protected by law. Dexian will consider qualified applications with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in the search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at 888.838.1020.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4198823221,https://www.linkedin.com/jobs/view/4198823221,Pending,Unknown,2025-04-08 20:07:10.116469,Found a Bad Word in About Job,"
About the job
Company Description

Crown is a leader in planning and implementing aerospace and advanced transportation services, with a focus on advanced air mobility (AAM). We have more than three decades of experience in developing strategy, exploring concepts, assessing technologies, developing use cases, and projecting economic impacts for the National Aeronautics and Space Administration (NASA), Federal Aviation Administration (FAA), and State Departments of Transportation. We are looking for an exceptional new team member to join our Crown innovators working with companies and government agencies to safely advance aviation’s newest frontier. Join our team to pioneer a better, more sustainable future.

Crown is looking for an experienced Software Engineer to work on the NAMS-2 project in Mountain View, CA to:

Develop advanced air mobility applications and micro-services software to meet research objectives and user requirements
Improve the advanced air mobility software based on user feedback from integration tests, real-time simulations, and flight demonstrations.
Manage and track software development tasks through regular team tag-ups and with the Atlassian tool suite (Confluence, JIRA, and Bitbucket). New features and bug fixes are logged as JIRA issues for resolution by the software team. The engineer audits the JIRA issues to ensure that proper levels of details are included for use in documentation such as software release notes and for the testers of the software.
Perform testing, integration, and deployment tasks for collaboration demonstrations involving multiple NASA organizations and aviation partners. Summarize data collection from the demonstration.
Create and update DevSecOps automation to configure, build, deploy, and audit the advanced air mobility software for the collaboration demonstration system.

Qualifications

Required:
Bachelor's or Master's degree in Engineering, Data Science, Human Factors Engineering, Computer Science, or a related field.
Minimum 5+ years of relevant experience in JavaScript and Java.
Expertise in software architecture, object-oriented design, and unit testing.
Strong problem-solving skills and ability to work in a fast-paced environment.
Excellent communication skills, both written and verbal.
Experience with version control systems, preferably Git.
Preferred:
Relevant experience in GoLang, Grafana, Python, Docker, React, AWS, cloud computing, visualization tools, and Linux.
Experience with Atlassian tools such as Confluence and JIRA.
Knowledge of advanced air mobility concepts and applications.
Familiarity with DevSecOps practices and tools.
Experience with microservices architecture and API development.
Understanding of agile development methodologies.
Experience with real-time simulation systems.
Familiarity with aviation industry standards and regulations.
Knowledge of data analysis and visualization techniques.
Experience with continuous integration and continuous deployment (CI/CD) pipelines.

We seek passionate candidates eager to make a real-world impact on millions of Americans. Your work will enhance travel safety and efficiency daily. If making a difference drives you, this is your opportunity.

The salary range is $160,000 to $190,000.

Additional Information

Visit: www.crownci.com for additional information on our company.

As a government contractor, most of Crown’s positions require US Citizenship.
Persons unable to complete an online application should contact Crown HR for assistance at (703) 650-0663 ext. 3059.

Crown is a VEVRAA Federal Contractor

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4202833077,https://www.linkedin.com/jobs/view/4202833077,Pending,Unknown,2025-04-08 20:07:18.149228,Found a Bad Word in About Job,"
About the job
Lead Software Engineer (Ground Software) – Onsite | Irvine, CA

Are you passionate about leading the development of mission-critical ground software systems that power space missions?

A leading space technology company seeks a Lead Software Engineer to drive the technical vision and execution of advanced ground systems supporting satellite operations and interplanetary missions.

Due to the sensitivity of the work, this position requires on-site presence five days a week and will require you to undergo a TS/SCI Clearance. 

As a Lead Ground Software Engineer, you will:

Architect, design, and lead development of robust ground software systems for satellite command, telemetry, and mission operations.
Define technical roadmaps and lead cross-functional teams across GNC, AI, and mission ops to deliver mission-ready software.
Ensure the scalability, security, and reliability of real-time mission control systems (MCS).
Drive best practices for ground system development, including CI/CD, test automation, and incident response strategies.
Serve as a mentor and technical leader for a team of engineers, guiding design reviews, code quality, and system architecture.
Collaborate directly with mission operators to translate operational requirements into elegant, intuitive software tools.
Champion innovation and continuous improvement across the ground systems stack.

Basic Qualifications:

Bachelor’s or Master’s degree in Computer Science, Engineering, Mathematics, or a related technical field (or equivalent practical experience).
At least 2+ years in a technical leadership or team lead role.
Experience building and scaling real-time systems with high availability and low-latency data processing.
Strong technical ownership and the ability to drive complex projects from concept through deployment.
Eligibility for TS/SCI clearance.
Willingness to support mission-critical operations, including on-call rotations or launch events.

Preferred Skills:

Familiarity with spacecraft command systems, ground station comms, and telemetry pipelines.
Experience with CCSDS protocols and other spacecraft comms standards.
Exposure to space mission planning, scheduling systems, or space situational awareness (SSA).
Proven ability to integrate ground software with flight systems and simulate mission scenarios.
Domain knowledge in LEO, GEO, or deep space operations.

Technical Environment:

Languages: Go or Ruby and Python
Cloud: AWS (EC2, S3, Lambda, etc.)
Infrastructure: Docker, Kubernetes, CI/CD pipelines
Databases: PostgreSQL, MySQL, MongoDB, Cassandra
Protocols: CCSDS, telemetry, TT&C systems
Architecture: Microservices, REST APIs, real-time telemetry processing


What You’ll Get:

Comprehensive Benefits: Medical, dental, and vision coverage.
Retirement Support: 401(k) with company match.
Generous PTO: Paid vacation, holidays, and personal days.
Growth Opportunities: Leadership training, conferences, and internal career development.
Company Culture: Inclusive, mission-driven, and collaborative—with regular team events and space mission celebrations.

Ready to lead the next generation of ground software systems?

Join us and make a tangible impact on the future of space exploration. Apply now to help shape the software backbone of tomorrow’s space missions.

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4201875772,https://www.linkedin.com/jobs/view/4201875772,Pending,Unknown,2025-04-08 20:07:51.402666,Found a Bad Word in About Job,"
About the job
We are looking for a front-end PHP & JavaScript developer with experience in building React Native mobile apps on both the iOS and Android platforms. Must be familiar with all phases of the software and product development life cycle and keep up with the latest technologies. Combine technical knowledge, human factors, and creativity in order to support the delivery of products successfully into the marketplace. The engineer will work on multiple software products and manage technical aspects to keep them competitive and successful. The right candidate will be a strong team player who is capable of seeing projects through to the end in a fast and efficient manner.

Qualifications
· In-depth knowledge of React Native and prior experience building a mobile app using that framework.
· Firm grasp of the JavaScript language and its nuances, including ES6+ syntax.
· Good PHP skills and prior experience working with Laravel or a similar framework building REST APIs and other frontend components.
· Leverage native APIs for deep integrations with both platforms.
· Diagnose and fix bugs and bottlenecks for performance that feels native.
· Maintain code and write automated tests to ensure the product is of the highest quality.
· Ability to write well-documented, clean JavaScript code
· Rock solid at working with third-party dependencies and debugging dependency conflicts
· Familiarity with native build tools like Xcode, Gradle, Android Studio
· Technical proficiency required with the following: Linux, Apache, Redis, MySQL/Maria DB database design/administration
· Experience in the full life cycle of software development; requirements analysis, design, development, testing implementation.
· Familiarity with process modeling techniques.
· Knowledge of code and release management.
· Strong creative problem-solving ability.
· Experience in creating software architecture documents or other design artifacts.
· Stable work history and an ability to collaborate effectively with a distributed team (local & offshore).

Nice To Have
· Experience with the Vue framework.
· Experience with automated testing suites like Jest and Appium
· Some familiarity with Java and Objective-C is also desirable as sometimes native code is necessary.
· Scrum, Kanban, or other agile methodologies.
· Collaborating with engineering teams in multiple locations.
· Systems integration.
· Distributed systems.
· Service oriented architecture.
· Search Engine Optimization (SEO).
· Unit testing.
· Load testing.
· Page load optimization.
· Responsive design.



Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Flexible spending account
Health insurance
Life insurance
Paid time off
Vision insurance

Schedule:
8 hour shift
Tuesday in person, rest of the week remote.

Ability to commute/relocate:
Sherman Oaks, CA 91403: Reliably commute or planning to relocate before starting work (Required)

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4195216232,https://www.linkedin.com/jobs/view/4195216232,Pending,Unknown,2025-04-08 20:09:21.493668,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4203568823,https://www.linkedin.com/jobs/view/4203568823,Pending,Unknown,2025-04-08 20:09:31.127193,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4204542793,https://www.linkedin.com/jobs/view/4204542793,Pending,Unknown,2025-04-08 20:09:42.527506,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4187729193,https://www.linkedin.com/jobs/view/4187729193,Pending,Unknown,2025-04-08 20:09:54.143863,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4202468143,https://www.linkedin.com/jobs/view/4202468143,Pending,Unknown,2025-04-08 20:10:35.206487,Found a Bad Word in About Job,"
About the job
Want to learn more about this role and Jobot? Click our Jobot logo and follow our LinkedIn page!

Job details

PHP Software Engineer Opportunity with Growing Entertainment Startup (Hybrid)

This Jobot Job is hosted by Alex Millan

Are you a fit? Easy Apply now by clicking the ""Easy Apply"" button and sending us your resume.

Salary $100,000 - $120,000 per year

A Bit About Us

A growing startup partner in the entertainment space is looking to add a PHP Engineer to their talented team. Their ideal candidate must have 2+ years of experience with PHP and Laravel experience.



Why join us?


Competitive base salary

Health, Dental, Vision

401K

Talented team with a great work culture

Cool Head Quarters in SF

Hybrid flexibility

Job Details

2+ years of professional experience

Backend experience with PHP/Laravel

Bachelors in Computer Science or a related field

Interested in hearing more? Easy Apply now by clicking the ""Easy Apply"" button.

Jobot is an Equal Opportunity Employer. We provide an inclusive work environment that celebrates diversity and all qualified candidates receive consideration for employment without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.

Sometimes Jobot is required to perform background checks with your authorization. Jobot will consider qualified candidates with criminal histories in a manner consistent with any applicable federal, state, or local law regarding criminal backgrounds, including but not limited to the Los Angeles Fair Chance Initiative for Hiring and the San Francisco Fair Chance Ordinance.

Want to learn more about this role and Jobot?

Click our Jobot logo and follow our LinkedIn page!

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4193304110,https://www.linkedin.com/jobs/view/4193304110,Pending,Unknown,2025-04-08 20:11:14.778884,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4192505831,https://www.linkedin.com/jobs/view/4192505831,Pending,Unknown,2025-04-08 20:11:25.329438,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4203528541,https://www.linkedin.com/jobs/view/4203528541,Pending,Unknown,2025-04-08 20:11:35.620286,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4201108522,https://www.linkedin.com/jobs/view/4201108522,Pending,Unknown,2025-04-08 20:11:46.720929,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4155130511,https://www.linkedin.com/jobs/view/4155130511,Pending,Unknown,2025-04-08 20:11:57.473918,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4155130511,https://www.linkedin.com/jobs/view/4155130511,Pending,Unknown,2025-04-08 20:12:09.043034,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4202346637,https://www.linkedin.com/jobs/view/4202346637,Pending,Unknown,2025-04-08 20:24:06.848177,Found a Bad Word in About Job,"
About the job
About Grace
At Grace, we’re on a mission to improve cost accuracy for the construction industry. To achieve this, we’re reimagining what the pricing experience should look like for construction and infrastructure delivery. We’re a team that takes on hard, messy problems with fresh perspectives. We prioritize building strong foundations over quick hacks, and we don’t shy away from challenges. Since our launch in November 2024, users have completed over 3,600 estimations totaling $247M in value using Grace. We've also been featured by BuiltWorlds, one of the leading voices in construction technology.


About the role
We’re hiring a Founding Engineer – Frontend Focus to join us on this journey. This is a foundational role that will shape not just the product, but the engineering culture and processes as we grow. You’ll help define our technical direction, influence architectural decisions, and help establish the bar for execution speed and code quality.
This role is ideal for someone who thrives in early-stage environments and wants to build core systems from the ground up—while contributing to team growth, values, and product direction.


What we are looking for 
You are a full stack engineer with a deep strength in frontend development. You're passionate about building intuitive, fast, user-friendly web apps. You enjoy solving complex problems and turning abstract ideas into elegant software. If you’ve worked on 0-to-1 product development, that’s a huge plus.


Technical skills:
Strong expertise in React and TypeScript
Solid understanding of data structures, relationships, and modeling
Comfortable contributing to both frontend and backend decisions (e.g. API design, data contracts)
Familiarity with Ruby on Rails is a plus


You might be a good fit if you:
Think like a builder—you love to code, ship, learn, and iterate quickly
Have strong system design skills and can break down complex specs into scalable architecture
Communicate clearly, collaborate well, and bring others into your thinking
Good instincts for when to prioritize speed versus long-term robustness


What we value
We care just as much about how we work as what we build. We're looking for someone who:
Is humble, kind, and collaborative—a true thought partner without ego
Cares about the whole team’s success, not just their own lane
Is hungry and resilient—ready to roll up their sleeves in a fast-paced, dynamic environment
Believes in seeking the truth, not being “right”
Finds meaning in creating tangible value for real users, not just chasing shiny headlines


Logistics
Full-time, contract basis first
Remote-friendly
Being located in the Bay Area is a strong plus


Our philosophy
We’ve seen firsthand how “growth at all costs” can derail a company. We’re building differently—focusing on long-term sustainability and customer value. Our goal is to create a profitable business where great people love the work they do, and where we retain control over how our product and company evolve.

If you're looking for a mission-driven environment where you can shape both the product and the culture—and if you’re motivated by solving real problems for real users—we’d love to meet you.

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4203548440,https://www.linkedin.com/jobs/view/4203548440,Pending,Unknown,2025-04-08 20:24:09.314405,Found a Bad Word in About Job,"
About the job
InnovoCommerce is a leading SaaS provider of AI-augmented eClinical solutions for the global life sciences industry. Today, some of the largest pharmaceutical firms in the world use our enterprise platform for their clinical trials. We are seeking an experienced Frontend Software Engineer with some backend experience that will play a pivotal role in developing our AI application, Innovo Copilot. The ideal candidate will have a proven track record in implementing responsive frontend code with best practices for SaaS platforms as well as have work experience in .NET backend development.
 Responsibilities:
Collaborate with cross-functional teams to discern project needs and identify best-suited solutions.
Implement responsive front-end code that ensures a seamless user experience across various devices and browsers.
Ensure adherence to best practices in development & implementation (i.e. follow standard architecture)
Work closely with the development team to integrate with the application backend (Azure technologies & .NET framework), DB, AI API, etc.
Commute to the office when necessary for in-person collaboration (SoCal location necessary)
 Requirements:
4+ years of professional experience with frontend development on SaaS applications with some backend development experience
JavaScript and TypeScript (strong typing)
CSS
HTML5
Recent Angular Framework experience (version 15 or newer)
Knowledge of common architectural patterns like MVVM, MVC, message broker, publish-subscribe, and SOLID
Experience with Open ID Connect/OAuth2
Unit testing
 Desired:
Experience with .NET backend (C#)
SQL
Microsoft Azure services (AD B2C/Entra ID, App Services, Blob Storage, Queue Storage)
Angular signals
 Benefits:
Hybrid position
Health Insurance
Dental Insurance
Vision Insurance
PTO
 InnovoCommerce is an equal opportunity employer; all employment decisions are made on the basis of qualifications, merit, and business need.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4193234167,https://www.linkedin.com/jobs/view/4193234167,Pending,Unknown,2025-04-08 20:24:17.716769,Found a Bad Word in About Job,"
About the job
We are a small company in the aerospace industry, developing and producing wiring testing system for qualifying the interconnection integrity of aerospace products, military systems. This job is 100% onsite and US citizen only.

Responsibilities
Develop desktop applications.
Analyze and maintain existing software applications.
Discover and fix programming bugs.
Customer support.

Qualifications
Bachelor's degree in Computer Science or Computer Engineering.
C++ and C#.
Embedded system (Linux and FPGA).
Communication skill and problem solving skill.

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4198823221,https://www.linkedin.com/jobs/view/4198823221,Pending,Unknown,2025-04-08 20:24:23.252421,Found a Bad Word in About Job,"
About the job
Company Description

Crown is a leader in planning and implementing aerospace and advanced transportation services, with a focus on advanced air mobility (AAM). We have more than three decades of experience in developing strategy, exploring concepts, assessing technologies, developing use cases, and projecting economic impacts for the National Aeronautics and Space Administration (NASA), Federal Aviation Administration (FAA), and State Departments of Transportation. We are looking for an exceptional new team member to join our Crown innovators working with companies and government agencies to safely advance aviation’s newest frontier. Join our team to pioneer a better, more sustainable future.

Crown is looking for an experienced Software Engineer to work on the NAMS-2 project in Mountain View, CA to:

Develop advanced air mobility applications and micro-services software to meet research objectives and user requirements
Improve the advanced air mobility software based on user feedback from integration tests, real-time simulations, and flight demonstrations.
Manage and track software development tasks through regular team tag-ups and with the Atlassian tool suite (Confluence, JIRA, and Bitbucket). New features and bug fixes are logged as JIRA issues for resolution by the software team. The engineer audits the JIRA issues to ensure that proper levels of details are included for use in documentation such as software release notes and for the testers of the software.
Perform testing, integration, and deployment tasks for collaboration demonstrations involving multiple NASA organizations and aviation partners. Summarize data collection from the demonstration.
Create and update DevSecOps automation to configure, build, deploy, and audit the advanced air mobility software for the collaboration demonstration system.

Qualifications

Required:
Bachelor's or Master's degree in Engineering, Data Science, Human Factors Engineering, Computer Science, or a related field.
Minimum 5+ years of relevant experience in JavaScript and Java.
Expertise in software architecture, object-oriented design, and unit testing.
Strong problem-solving skills and ability to work in a fast-paced environment.
Excellent communication skills, both written and verbal.
Experience with version control systems, preferably Git.
Preferred:
Relevant experience in GoLang, Grafana, Python, Docker, React, AWS, cloud computing, visualization tools, and Linux.
Experience with Atlassian tools such as Confluence and JIRA.
Knowledge of advanced air mobility concepts and applications.
Familiarity with DevSecOps practices and tools.
Experience with microservices architecture and API development.
Understanding of agile development methodologies.
Experience with real-time simulation systems.
Familiarity with aviation industry standards and regulations.
Knowledge of data analysis and visualization techniques.
Experience with continuous integration and continuous deployment (CI/CD) pipelines.

We seek passionate candidates eager to make a real-world impact on millions of Americans. Your work will enhance travel safety and efficiency daily. If making a difference drives you, this is your opportunity.

The salary range is $160,000 to $190,000.

Additional Information

Visit: www.crownci.com for additional information on our company.

As a government contractor, most of Crown’s positions require US Citizenship.
Persons unable to complete an online application should contact Crown HR for assistance at (703) 650-0663 ext. 3059.

Crown is a VEVRAA Federal Contractor

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4197129690,https://www.linkedin.com/jobs/view/4197129690,Pending,Unknown,2025-04-08 20:24:30.443536,Found a Bad Word in About Job,"
About the job
Title: Software Engineer III
Location: Santa Monica, California
Duration: 6 months
Compensation: $70.00-$80.00 hr
Work Requirements: US Citizen, GC Holders or Authorized to Work in the U.S.
 
Skillset / Experience:
  7+ years as a software engineer building and operating software at scale
Strong proficiency in Java programming language
Experience designing and implementing distributed systems with many service integrations
Proven experience defining a technical vision, and socializing it across an organization
Proven ability to communicate technical information to non-technical audiences
Experience playing League of Legends or VALORANT. Demonstrated famliarity with core game mechanics and around-game systems.
Experience with Spring Boot and GraphQL
Experience with dockerized development and deployment environments (AWS, Kubernetes)
Experience with API Gateway technologies
Experience with Business Process Automation frameworks (temporal.io, Camunda, etc)
Our benefits package includes: (EXCLUDE on perm placements)
Comprehensive medical benefits
Competitive pay, 401(k)
Retirement plan
…and much more!
About INSPYR Solutions


Technology is our focus and quality is our commitment. As a national expert in delivering flexible technology and talent solutions, we strategically align industry and technical expertise with our clients’ business objectives and cultural needs. Our solutions are tailored to each client and include a wide variety of professional services, project, and talent solutions. By always striving for excellence and focusing on the human aspect of our business, we work seamlessly with our talent and clients to match the right solutions to the right opportunities. Learn more about us at inspyrsolutions.com.
 
INSPYR Solutions provides Equal Employment Opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, INSPYR Solutions complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities.


 
Desired Skills and Experience
SOFTWARE ENGINEER
SOFTWARE DEVELOPMENT
JAVA
SPRING BOOT
GRAPH QL
API

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4195765056,https://www.linkedin.com/jobs/view/4195765056,Pending,Unknown,2025-04-08 20:25:43.480669,Problem in Easy Applying,"Message: 
Stacktrace:
0   chromedriver                        0x0000000104c236c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000104c1bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010476de30 cxxbridge1$string$len + 92928
3   chromedriver                        0x00000001047b5170 cxxbridge1$string$len + 384576
4   chromedriver                        0x00000001047f65f8 cxxbridge1$string$len + 651976
5   chromedriver                        0x00000001047a92fc cxxbridge1$string$len + 335820
6   chromedriver                        0x0000000104be86c4 cxxbridge1$str$ptr + 2549544
7   chromedriver                        0x0000000104beb988 cxxbridge1$str$ptr + 2562540
8   chromedriver                        0x0000000104bc871c cxxbridge1$str$ptr + 2418560
9   chromedriver                        0x0000000104bec1e8 cxxbridge1$str$ptr + 2564684
10  chromedriver                        0x0000000104bb9750 cxxbridge1$str$ptr + 2357172
11  chromedriver                        0x0000000104c0bf58 cxxbridge1$str$ptr + 2695100
12  chromedriver                        0x0000000104c0c0e0 cxxbridge1$str$ptr + 2695492
13  chromedriver                        0x0000000104c1b910 cxxbridge1$str$ptr + 2759028
14  libsystem_pthread.dylib             0x0000000195999f94 _pthread_start + 136
15  libsystem_pthread.dylib             0x0000000195994d34 thread_start + 8
",Easy Applied,Not Available
